radiologist,inferred_pathology,volume_category,radiomic_category,with_segmentation,correct_prediction,confidence,response_time
Radiologist #11,Presurgical glioma,,,False,1,7,66.866286277770996
Radiologist #11,Postoperative glioma resection,Micro,Irregular/Complex Single,False,0,7,37.235221385955811
Radiologist #11,Postoperative glioma resection,,,False,0,6,65.325484752655029
Radiologist #11,Presurgical glioma,Very Large,Infiltrative Single,False,0,6,39.460654020309448
Radiologist #11,Presurgical glioma,Small,Infiltrative Single,False,1,5,43.629757165908813
Radiologist #11,Presurgical glioma,Micro,Single Lesion (Unclassified),False,0,7,14.923799753189089
Radiologist #11,Presurgical glioma,Very Large,Infiltrative Single,False,1,10,12.86819624900818
Radiologist #11,Presurgical glioma,,,False,1,5,33.311483860015869
Radiologist #11,Presurgical glioma,,,False,0,9,23.123705148696899
Radiologist #11,Presurgical glioma,,,False,0,10,17.211625337600708
Radiologist #11,Presurgical glioma,Very Large,Infiltrative Single,False,1,10,18.251313209533691
Radiologist #11,Postoperative glioma resection,,,False,1,5,31.709771871566769
Radiologist #11,Postoperative glioma resection,,,False,1,6,24.4367790222168
Radiologist #11,Presurgical glioma,,,False,0,8,28.141545295715328
Radiologist #11,Presurgical glioma,,,False,1,5,33.074486017227173
Radiologist #11,Presurgical glioma,,,False,1,10,12.513664484024048
Radiologist #11,Presurgical glioma,,,False,0,6,31.968913793563843
Radiologist #11,Postoperative glioma resection,,,False,1,6,28.501072883605961
Radiologist #11,Presurgical glioma,,,False,1,6,28.181307315826416
Radiologist #11,Presurgical glioma,,,False,1,7,36.456562995910645
Radiologist #11,Presurgical glioma,,,False,1,5,42.487507581710815
Radiologist #11,Postoperative glioma resection,,,False,1,7,32.658530950546265
Radiologist #11,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,4,89.102977275848389
Radiologist #11,Presurgical glioma,Small,Well-circumscribed Single,False,0,4,67.412262678146362
Radiologist #11,Postoperative glioma resection,,,False,1,7,26.722879648208615
Radiologist #11,Presurgical glioma,,,False,0,7,22.211612939834595
Radiologist #11,Postoperative glioma resection,,,False,0,6,63.629651546478271
Radiologist #11,Presurgical glioma,,,False,0,7,22.308517456054688
Radiologist #11,Postoperative glioma resection,,,False,0,9,23.342713117599487
Radiologist #11,Presurgical glioma,Micro,Multiple,False,0,5,78.591923475265503
Radiologist #11,Postoperative glioma resection,Medium,Irregular/Complex Single,False,0,6,34.755933523178101
Radiologist #11,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,7,47.235538959503167
Radiologist #11,Presurgical glioma,Small,Irregular/Complex Single,False,1,6,37.78374457359314
Radiologist #11,Presurgical glioma,,,False,1,10,16.543363332748413
Radiologist #11,Presurgical glioma,,,False,1,10,20.539453029632568
Radiologist #11,Postoperative glioma resection,,,False,1,7,52.507481813430793
Radiologist #11,Presurgical glioma,,,False,1,7,36.05072808265686
Radiologist #11,Metastases,Micro,Well-circumscribed Single,False,0,4,56.976828813552856
Radiologist #11,Postoperative glioma resection,Very Large,Infiltrative Single,False,1,10,17.461084365844727
Radiologist #11,Postoperative glioma resection,,,False,1,7,25.032870054244995
Radiologist #11,Meningioma,Very Large,Irregular/Complex Single,False,1,10,22.213069677352905
Radiologist #11,Presurgical glioma,Very Large,Infiltrative Single,False,1,2,41.382818222045898
Radiologist #11,Presurgical glioma,Very Large,Infiltrative Single,False,1,9,14.678438425064089
Radiologist #11,Metastases,Micro,Multiple,False,0,8,38.445062637329102
Radiologist #11,Meningioma,Very Large,Irregular/Complex Single,False,1,5,24.619448184967041
Radiologist #11,Presurgical glioma,Very Large,Infiltrative Single,False,1,8,13.65664267539978
Radiologist #11,Presurgical glioma,Medium,Infiltrative Single,False,0,2,47.629614114761353
Radiologist #11,Postoperative glioma resection,,,False,0,5,39.118929147720337
Radiologist #11,Presurgical glioma,Very Large,Well-circumscribed Single,False,1,7,20.470775842666622
Radiologist #11,Metastases,Small,Multiple,False,0,1,35.558358907699585
Radiologist #11,Presurgical glioma,,,False,0,6,33.159028053283691
Radiologist #11,Presurgical glioma,,,False,0,6,15.40833854675293
Radiologist #11,Presurgical glioma,,,False,0,7,22.155539035797119
Radiologist #11,Presurgical glioma,,,False,1,7,13.493305683135986
Radiologist #11,Postoperative glioma resection,,,False,0,8,18.068269729614254
Radiologist #11,Metastases,Very Large,Multiple,False,1,7,44.917166471481323
Radiologist #11,Metastases,Micro,Multiple,False,0,5,101.2264280319214
Radiologist #11,Meningioma,Medium,Irregular/Complex Single,False,1,10,25.131168603897091
Radiologist #11,Presurgical glioma,,,True,0,5,104.29528403282166
Radiologist #11,Presurgical glioma,Micro,Irregular/Complex Single,True,0,6,29.28783130645752
Radiologist #11,Presurgical glioma,,,True,1,5,36.856870651245117
Radiologist #11,Postoperative glioma resection,Very Large,Irregular/Complex Single,True,1,9,16.812807321548462
Radiologist #11,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,20.213097333908081
Radiologist #11,Presurgical glioma,Very Large,Infiltrative Single,True,1,7,27.653824329376221
Radiologist #11,Presurgical glioma,,,True,1,8,26.940235137939453
Radiologist #11,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,12.46574640274048
Radiologist #11,Postoperative glioma resection,Micro,Infiltrative Single,True,0,4,66.746334075927734
Radiologist #11,Presurgical glioma,,,True,1,4,22.483601570129395
Radiologist #11,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,8,23.82306432723999
Radiologist #11,Presurgical glioma,,,True,1,2,39.324243068695068
Radiologist #11,Presurgical glioma,,,True,0,7,16.589076995849609
Radiologist #11,Metastases,Large,Multiple,True,0,5,29.293992042541504
Radiologist #11,Postoperative glioma resection,,,True,1,6,15.330053091049194
Radiologist #11,Presurgical glioma,,,True,1,6,25.028650522232056
Radiologist #11,Postoperative glioma resection,,,True,1,6,23.576931238174438
Radiologist #11,Postoperative glioma resection,Micro,Irregular/Complex Single,True,0,6,18.910598993301392
Radiologist #11,Postoperative glioma resection,Very Large,Infiltrative Single,True,1,10,28.75003290176392
Radiologist #11,Presurgical glioma,Large,Infiltrative Single,True,0,6,76.411934375762939
Radiologist #11,Postoperative glioma resection,,,True,0,6,22.479944705963131
Radiologist #11,Paediatric presurgical tumour,,,True,0,5,23.76308274269104
Radiologist #11,Presurgical glioma,,,True,1,6,15.823108434677124
Radiologist #11,Meningioma,Very Large,Irregular/Complex Single,True,1,10,22.408921003341675
Radiologist #11,Presurgical glioma,,,True,1,7,12.660269260406494
Radiologist #11,Presurgical glioma,,,True,1,6,23.433274507522583
Radiologist #11,Presurgical glioma,Large,Infiltrative Single,True,1,10,18.175634622573853
Radiologist #11,Presurgical glioma,,,True,0,6,17.705801486968994
Radiologist #11,Presurgical glioma,,,True,1,7,16.8802170753479
Radiologist #11,Postoperative glioma resection,Micro,Irregular/Complex Single,True,0,6,18.873566865921021
Radiologist #11,Postoperative glioma resection,,,True,1,7,15.711901903152466
Radiologist #11,Paediatric presurgical tumour,,,True,0,7,15.586288213729858
Radiologist #11,Presurgical glioma,,,True,1,6,13.446887016296388
Radiologist #11,Postoperative glioma resection,,,True,0,6,17.983482837677002
Radiologist #11,Postoperative glioma resection,Small,Infiltrative Single,True,1,5,29.308437585830688
Radiologist #11,Presurgical glioma,,,True,1,6,12.70150351524353
Radiologist #11,Presurgical glioma,Large,Irregular/Complex Single,True,1,9,17.93756890296936
Radiologist #11,Postoperative glioma resection,,,True,1,6,40.271049022674561
Radiologist #11,Postoperative glioma resection,Micro,Single Lesion (Unclassified),True,0,5,17.367309808731079
Radiologist #11,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,9,19.591459989547729
Radiologist #11,Presurgical glioma,,,True,0,8,12.141189336776732
Radiologist #11,Postoperative glioma resection,Micro,Single Lesion (Unclassified),True,0,6,14.39309787750244
Radiologist #11,Presurgical glioma,,,True,1,4,25.590176820755005
Radiologist #11,Postoperative glioma resection,Micro,Irregular/Complex Single,True,0,5,22.921823263168331
Radiologist #11,Postoperative glioma resection,,,True,0,6,23.179038047790527
Radiologist #11,Presurgical glioma,Very Large,Infiltrative Single,True,1,7,15.641708374023438
Radiologist #11,Presurgical glioma,Small,Infiltrative Single,True,0,5,24.55110502243042
Radiologist #11,Presurgical glioma,Micro,Single Lesion (Unclassified),True,0,5,20.242633104324341
Radiologist #11,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,21.629711389541622
Radiologist #11,Presurgical glioma,,,True,1,4,29.300152540206909
Radiologist #11,Presurgical glioma,,,True,0,5,21.045569896698002
Radiologist #11,Presurgical glioma,,,True,0,8,17.978102207183838
Radiologist #11,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,12.815565347671509
Radiologist #11,Postoperative glioma resection,,,True,1,7,12.340345144271851
Radiologist #11,Postoperative glioma resection,,,True,1,6,25.366974115371704
Radiologist #11,Presurgical glioma,,,True,0,7,17.448443651199341
Radiologist #11,Presurgical glioma,,,True,1,4,24.890042543411251
Radiologist #11,Presurgical glioma,,,True,1,8,11.32856559753418
Radiologist #11,Presurgical glioma,,,True,1,8,24.654139518737797
Radiologist #11,Postoperative glioma resection,,,True,1,8,13.49466609954834
Radiologist #11,Presurgical glioma,,,True,0,7,19.285131454467773
Radiologist #11,Presurgical glioma,,,True,1,7,14.632073879241943
Radiologist #11,Presurgical glioma,,,True,1,7,15.259666442871094
Radiologist #11,Postoperative glioma resection,,,True,0,4,27.100639820098881
Radiologist #11,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,9,17.723448991775513
Radiologist #11,Presurgical glioma,Small,Well-circumscribed Single,True,0,4,23.647377967834476
Radiologist #11,Postoperative glioma resection,,,True,1,7,17.485844850540161
Radiologist #11,Presurgical glioma,,,True,0,6,29.397753477096561
Radiologist #11,Postoperative glioma resection,,,True,0,6,11.733273506164551
Radiologist #11,Presurgical glioma,,,True,1,5,21.082644939422607
Radiologist #11,Postoperative glioma resection,,,True,0,7,14.853672027587891
Radiologist #11,Presurgical glioma,Micro,Multiple,True,0,4,45.6034836769104
Radiologist #11,Postoperative glioma resection,Medium,Irregular/Complex Single,True,1,7,30.122324466705319
Radiologist #11,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,7,25.21432995796204
Radiologist #11,Presurgical glioma,Small,Irregular/Complex Single,True,1,8,28.304378747940063
Radiologist #11,Presurgical glioma,,,True,1,10,7.7179358005523682
Radiologist #11,Presurgical glioma,,,True,1,10,10.963393926620483
Radiologist #11,Postoperative glioma resection,,,True,1,8,18.153733491897583
Radiologist #11,Presurgical glioma,,,True,1,7,15.319199800491331
Radiologist #11,Metastases,Micro,Well-circumscribed Single,True,0,5,18.646120071411133
Radiologist #11,Postoperative glioma resection,Very Large,Infiltrative Single,True,1,10,19.528600215911865
Radiologist #11,Postoperative glioma resection,,,True,1,7,13.565601825714111
Radiologist #11,Meningioma,Very Large,Irregular/Complex Single,True,1,10,13.377819299697876
Radiologist #11,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,18.750042915344238
Radiologist #11,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,13.311452865600586
Radiologist #11,Metastases,Micro,Multiple,True,0,5,36.079756736755371
Radiologist #11,Meningioma,Very Large,Irregular/Complex Single,True,0,3,27.699993848800659
Radiologist #11,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,11.346046447753906
Radiologist #11,Presurgical glioma,Medium,Infiltrative Single,True,0,4,14.945703029632568
Radiologist #11,Postoperative glioma resection,,,True,1,4,13.058336019515991
Radiologist #11,Presurgical glioma,Very Large,Well-circumscribed Single,True,1,8,21.032206535339355
Radiologist #11,Metastases,Small,Multiple,True,0,5,19.84128308296204
Radiologist #11,Presurgical glioma,,,True,0,3,17.94185733795166
Radiologist #11,Presurgical glioma,,,True,1,3,36.619243860244751
Radiologist #11,Presurgical glioma,,,True,0,7,18.771925926208496
Radiologist #11,Presurgical glioma,,,True,1,6,9.2942385673522967
Radiologist #11,Postoperative glioma resection,,,True,1,7,13.152420043945312
Radiologist #11,Metastases,Very Large,Multiple,True,1,7,9.5617713928222656
Radiologist #11,Metastases,Micro,Multiple,True,0,3,80.697633266448975
Radiologist #11,Meningioma,Medium,Irregular/Complex Single,True,1,10,14.14319634437561
Radiologist #7,Presurgical glioma,,,False,1,8,126.24658250808716
Radiologist #7,Presurgical glioma,,,False,1,6,158.40894937515259
Radiologist #7,Meningioma,Very Large,Well-circumscribed Single,False,1,10,139.48526883125305
Radiologist #7,Presurgical glioma,,,False,1,8,112.10426878929138
Radiologist #7,Meningioma,Large,Well-circumscribed Single,False,1,10,119.86746287345886
Radiologist #7,Postoperative glioma resection,,,False,1,10,122.27653455734252
Radiologist #7,Postoperative glioma resection,,,False,0,9,219.6553010940552
Radiologist #7,Meningioma,Very Large,Irregular/Complex Single,False,1,8,260.01600003242493
Radiologist #7,Presurgical glioma,,,False,0,5,106.87074041366576
Radiologist #7,Presurgical glioma,,,False,1,9,115.03820705413818
Radiologist #7,Postoperative glioma resection,,,False,1,6,148.0828685760498
Radiologist #7,Presurgical glioma,,,False,1,3,305.67436170578003
Radiologist #7,Metastases,Medium,Infiltrative Single,False,1,8,118.7848174571991
Radiologist #7,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,9,101.4854736328125
Radiologist #7,Presurgical glioma,,,False,1,8,93.184781312942505
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,False,1,3,242.61933326721191
Radiologist #7,Presurgical glioma,,,False,1,9,70.070775747299194
Radiologist #7,Presurgical glioma,,,False,1,8,141.68754863739014
Radiologist #7,Presurgical glioma,Medium,Infiltrative Single,False,0,2,147.32618737220764
Radiologist #7,Postoperative glioma resection,,,False,1,9,52.262693405151367
Radiologist #7,Presurgical glioma,Large,Infiltrative Single,False,0,4,190.47506618499759
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,False,1,10,59.019729375839233
Radiologist #7,Postoperative glioma resection,,,False,1,8,143.61013865470886
Radiologist #7,Metastases,Medium,Multiple,False,1,10,61.984600782394409
Radiologist #7,Presurgical glioma,Very Large,Irregular/Complex Single,False,0,6,109.92400431632996
Radiologist #7,Meningioma,Very Large,Irregular/Complex Single,False,1,8,207.07866764068604
Radiologist #7,Presurgical glioma,,,False,0,8,82.002508163452148
Radiologist #7,Postoperative glioma resection,,,False,1,8,70.323441743850708
Radiologist #7,Presurgical glioma,,,False,0,8,88.563715934753418
Radiologist #7,Postoperative glioma resection,Medium,Infiltrative Single,False,0,9,140.12208962440491
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,False,0,7,135.0594277381897
Radiologist #7,Postoperative glioma resection,,,False,1,8,87.394154071807861
Radiologist #7,Presurgical glioma,,,False,1,10,28.600165605545044
Radiologist #7,Postoperative glioma resection,,,False,1,8,98.877632856369019
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,False,1,9,87.574162721633911
Radiologist #7,Presurgical glioma,,,False,1,6,104.99208092689514
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,False,1,10,82.801403284072876
Radiologist #7,Postoperative glioma resection,Micro,Single Lesion (Unclassified),False,0,10,70.193106889724731
Radiologist #7,Presurgical glioma,Small,Irregular/Complex Single,False,0,8,98.169882297515883
Radiologist #7,Postoperative glioma resection,,,False,1,8,89.095089435577393
Radiologist #7,Presurgical glioma,,,False,0,5,123.37830996513368
Radiologist #7,Postoperative glioma resection,,,False,0,9,95.959524154663086
Radiologist #7,Presurgical glioma,,,False,1,10,54.416035413742073
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,False,1,10,75.417791128158569
Radiologist #7,Meningioma,Very Large,Well-circumscribed Single,False,1,10,38.622539043426514
Radiologist #7,Presurgical glioma,,,False,1,8,88.772792816162109
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,False,1,8,101.31854152679443
Radiologist #7,Postoperative glioma resection,,,False,1,8,103.69647836685181
Radiologist #7,Postoperative glioma resection,Medium,Irregular/Complex Single,False,0,9,103.82753372192384
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,False,1,8,124.51588416099548
Radiologist #7,Presurgical glioma,,,False,1,8,92.763120174407959
Radiologist #7,Postoperative glioma resection,,,False,0,8,120.15988087654114
Radiologist #7,Presurgical glioma,,,False,1,5,169.46053671836853
Radiologist #7,Postoperative glioma resection,,,False,0,9,92.206470012664795
Radiologist #7,Presurgical glioma,,,False,0,8,78.843456506729126
Radiologist #7,Postoperative glioma resection,,,False,1,8,86.561429500579834
Radiologist #7,Presurgical glioma,Micro,Well-circumscribed Single,False,1,5,132.94531178474426
Radiologist #7,Presurgical glioma,,,False,1,3,158.85448408126831
Radiologist #7,Presurgical glioma,Medium,Infiltrative Single,False,0,8,213.81382489204407
Radiologist #7,Postoperative glioma resection,Medium,Irregular/Complex Single,False,1,5,124.8764762878418
Radiologist #7,Presurgical glioma,,,False,1,8,63.141931056976318
Radiologist #7,Metastases,Micro,Multiple,False,0,8,172.69147562980652
Radiologist #7,Presurgical glioma,,,False,1,8,106.6562135219574
Radiologist #7,Presurgical glioma,,,False,0,5,139.67175626754761
Radiologist #7,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,10,20.126813888549805
Radiologist #7,Presurgical glioma,,,False,1,10,28.859889984130859
Radiologist #7,Presurgical glioma,Micro,Multiple,False,1,8,144.6619176864624
Radiologist #7,Presurgical glioma,,,False,1,4,155.88140106201172
Radiologist #7,Metastases,Micro,Irregular/Complex Single,False,1,6,163.95877528190613
Radiologist #7,Presurgical glioma,Medium,Irregular/Complex Single,False,1,10,57.541433095932007
Radiologist #7,Paediatric presurgical tumour,,,False,0,8,43.935858488082886
Radiologist #7,Metastases,Large,Irregular/Complex Single,False,1,8,40.71673846244812
Radiologist #7,Meningioma,Medium,Irregular/Complex Single,False,1,10,19.38684606552124
Radiologist #7,Postoperative glioma resection,Medium,Irregular/Complex Single,False,0,10,45.075281620025642
Radiologist #7,Presurgical glioma,,,False,1,9,57.499415636062622
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,False,1,9,69.042620420455933
Radiologist #7,Presurgical glioma,,,False,1,5,103.51288747787476
Radiologist #7,Presurgical glioma,,,False,1,5,144.31530523300171
Radiologist #7,Postoperative glioma resection,Very Large,Irregular/Complex Single,False,1,8,41.051778793334961
Radiologist #7,Paediatric presurgical tumour,Very Large,Infiltrative Single,False,1,6,222.28455662727359
Radiologist #7,Presurgical glioma,,,False,0,5,87.801289558410645
Radiologist #7,Postoperative glioma resection,,,False,1,8,68.577254056930542
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,False,1,5,137.97352504730225
Radiologist #7,Presurgical glioma,,,False,1,8,101.36022019386292
Radiologist #7,Presurgical glioma,Micro,Infiltrative Single,False,1,5,80.043420553207397
Radiologist #7,Postoperative glioma resection,,,False,1,9,84.712310314178467
Radiologist #7,Paediatric presurgical tumour,,,False,1,8,94.492157936096206
Radiologist #7,Postoperative glioma resection,,,False,1,8,144.13222527503967
Radiologist #7,Presurgical glioma,,,False,1,10,33.7322096824646
Radiologist #7,Postoperative glioma resection,,,False,1,8,113.33927822113036
Radiologist #7,Presurgical glioma,,,False,0,6,78.15243124961853
Radiologist #7,Presurgical glioma,,,False,1,5,116.95516514778136
Radiologist #7,Presurgical glioma,,,False,1,9,79.589505434036255
Radiologist #7,Presurgical glioma,,,False,1,9,41.519286155700691
Radiologist #7,Presurgical glioma,,,False,1,9,65.534777879714966
Radiologist #7,Presurgical glioma,,,False,1,8,75.209967374801636
Radiologist #7,Meningioma,Large,Well-circumscribed Single,False,1,8,46.574601650238037
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,False,1,8,13.04401421546936
Radiologist #7,Postoperative glioma resection,,,False,1,8,72.268487453460693
Radiologist #7,Postoperative glioma resection,,,False,0,5,80.248850345611572
Radiologist #7,Presurgical glioma,,,True,1,8,133.08918476104736
Radiologist #7,Presurgical glioma,,,True,1,8,182.44428467750549
Radiologist #7,Meningioma,Very Large,Well-circumscribed Single,True,1,10,32.969000816345215
Radiologist #7,Presurgical glioma,,,True,1,10,244.88339304924011
Radiologist #7,Meningioma,Large,Well-circumscribed Single,True,1,10,266.36456394195562
Radiologist #7,Postoperative glioma resection,,,True,1,8,53.102939367294312
Radiologist #7,Postoperative glioma resection,,,True,1,8,71.179849863052368
Radiologist #7,Meningioma,Very Large,Irregular/Complex Single,True,1,10,44.995184183120728
Radiologist #7,Presurgical glioma,,,True,0,8,69.095140933990479
Radiologist #7,Presurgical glioma,,,True,1,8,73.317475557327271
Radiologist #7,Postoperative glioma resection,,,True,1,5,79.544739723205566
Radiologist #7,Presurgical glioma,,,True,1,8,79.609254598617554
Radiologist #7,Metastases,Medium,Infiltrative Single,True,1,10,246.33443927764893
Radiologist #7,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,10,47.036254405975342
Radiologist #7,Presurgical glioma,,,True,1,10,62.868845224380493
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,True,1,6,96.996479272842393
Radiologist #7,Presurgical glioma,,,True,1,9,47.343247175216682
Radiologist #7,Presurgical glioma,,,True,1,8,57.281480312347412
Radiologist #7,Presurgical glioma,Medium,Infiltrative Single,True,1,5,91.205269813537598
Radiologist #7,Postoperative glioma resection,,,True,1,9,47.455269813537598
Radiologist #7,Presurgical glioma,Large,Infiltrative Single,True,1,10,90.23021030426024
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,33.672776937484741
Radiologist #7,Postoperative glioma resection,,,True,1,10,39.284638643264771
Radiologist #7,Metastases,Medium,Multiple,True,1,9,42.279641151428223
Radiologist #7,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,6,85.028095006942749
Radiologist #7,Meningioma,Very Large,Irregular/Complex Single,True,1,10,36.788184404373169
Radiologist #7,Presurgical glioma,,,True,0,8,199.04092359542847
Radiologist #7,Postoperative glioma resection,,,True,1,9,145.62976717948914
Radiologist #7,Presurgical glioma,,,True,0,8,55.668280601501465
Radiologist #7,Postoperative glioma resection,Medium,Infiltrative Single,True,0,8,64.895842552185059
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,True,0,5,61.582337617874153
Radiologist #7,Postoperative glioma resection,,,True,1,5,71.605736494064331
Radiologist #7,Presurgical glioma,,,True,1,10,26.904244661331177
Radiologist #7,Postoperative glioma resection,,,True,1,8,75.248254299163818
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,29.835739612579346
Radiologist #7,Presurgical glioma,,,True,1,8,65.601447582244873
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,22.386127948760983
Radiologist #7,Postoperative glioma resection,Micro,Single Lesion (Unclassified),True,0,9,25.732946157455444
Radiologist #7,Presurgical glioma,Small,Irregular/Complex Single,True,0,8,26.778132438659668
Radiologist #7,Postoperative glioma resection,,,True,1,5,51.967740535736077
Radiologist #7,Presurgical glioma,,,True,0,5,75.345271587371826
Radiologist #7,Postoperative glioma resection,,,True,0,8,53.653446674346931
Radiologist #7,Presurgical glioma,,,True,1,10,33.441397666931152
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,18.87822413444519
Radiologist #7,Meningioma,Very Large,Well-circumscribed Single,True,1,10,24.701526880264279
Radiologist #7,Presurgical glioma,,,True,1,9,41.548415422439575
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,True,1,8,53.172882795333862
Radiologist #7,Postoperative glioma resection,,,True,1,9,27.686980962753296
Radiologist #7,Postoperative glioma resection,Medium,Irregular/Complex Single,True,1,5,49.919545412063599
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,True,1,9,57.802053213119507
Radiologist #7,Presurgical glioma,,,True,1,10,17.048926115036011
Radiologist #7,Postoperative glioma resection,,,True,0,5,53.021197557449341
Radiologist #7,Presurgical glioma,,,True,0,5,55.373281478881843
Radiologist #7,Postoperative glioma resection,,,True,0,8,98.727797985076904
Radiologist #7,Presurgical glioma,,,True,0,8,49.312689304351807
Radiologist #7,Postoperative glioma resection,,,True,1,10,29.101898908615112
Radiologist #7,Presurgical glioma,Micro,Well-circumscribed Single,True,0,8,50.490063667297363
Radiologist #7,Presurgical glioma,,,True,1,5,66.822517156600952
Radiologist #7,Presurgical glioma,Medium,Infiltrative Single,True,0,5,58.706464767456055
Radiologist #7,Postoperative glioma resection,Medium,Irregular/Complex Single,True,1,6,65.127368450164795
Radiologist #7,Presurgical glioma,,,True,1,8,28.540174722671509
Radiologist #7,Metastases,Micro,Multiple,True,0,5,40.885380029678345
Radiologist #7,Presurgical glioma,,,True,1,8,26.653396844863892
Radiologist #7,Presurgical glioma,,,True,0,5,146.26994061470032
Radiologist #7,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,10,16.204034090042114
Radiologist #7,Presurgical glioma,,,True,1,10,19.208841562271122
Radiologist #7,Presurgical glioma,Micro,Multiple,True,0,9,30.811665534973145
Radiologist #7,Presurgical glioma,,,True,1,8,33.13153600692749
Radiologist #7,Metastases,Micro,Irregular/Complex Single,True,0,9,62.081582069396973
Radiologist #7,Presurgical glioma,Medium,Irregular/Complex Single,True,1,10,18.482948541641235
Radiologist #7,Paediatric presurgical tumour,,,True,0,10,26.785575866699219
Radiologist #7,Metastases,Large,Irregular/Complex Single,True,1,10,24.850400924682617
Radiologist #7,Meningioma,Medium,Irregular/Complex Single,True,1,10,18.18703556060791
Radiologist #7,Postoperative glioma resection,Medium,Irregular/Complex Single,True,0,9,20.027847051620483
Radiologist #7,Presurgical glioma,,,True,1,8,23.101974964141849
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,20.20490550994873
Radiologist #7,Presurgical glioma,,,True,1,8,28.568129301071167
Radiologist #7,Presurgical glioma,,,True,1,8,40.441826105117798
Radiologist #7,Postoperative glioma resection,Very Large,Irregular/Complex Single,True,1,10,14.351058483123779
Radiologist #7,Paediatric presurgical tumour,Very Large,Infiltrative Single,True,1,5,22.641783952713013
Radiologist #7,Presurgical glioma,,,True,0,5,37.772546768188477
Radiologist #7,Postoperative glioma resection,,,True,1,8,26.235420942306519
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,True,1,5,71.502678155899048
Radiologist #7,Presurgical glioma,,,True,1,8,31.807754039764404
Radiologist #7,Presurgical glioma,Micro,Infiltrative Single,True,0,8,57.004013299942017
Radiologist #7,Postoperative glioma resection,,,True,1,8,25.788486242294312
Radiologist #7,Paediatric presurgical tumour,,,True,1,8,49.202534198760986
Radiologist #7,Postoperative glioma resection,,,True,1,5,23.692867755889893
Radiologist #7,Presurgical glioma,,,True,1,10,13.591174125671388
Radiologist #7,Postoperative glioma resection,,,True,1,8,32.90422248840332
Radiologist #7,Presurgical glioma,,,True,0,8,118.66247963905334
Radiologist #7,Presurgical glioma,,,True,1,8,27.186473369598389
Radiologist #7,Presurgical glioma,,,True,1,9,18.473068237304688
Radiologist #7,Presurgical glioma,,,True,1,10,14.260626554489136
Radiologist #7,Presurgical glioma,,,True,1,10,17.485803365707397
Radiologist #7,Presurgical glioma,,,True,1,8,18.723130941390991
Radiologist #7,Meningioma,Large,Well-circumscribed Single,True,1,10,18.271089792251587
Radiologist #7,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,33.118046283721924
Radiologist #7,Postoperative glioma resection,,,True,1,9,18.222887516021729
Radiologist #7,Postoperative glioma resection,,,True,1,8,38.541615962982178
Radiologist #8,Postoperative glioma resection,,,False,0,7,55.098216533660889
Radiologist #8,Postoperative glioma resection,,,False,0,8,33.301463603973389
Radiologist #8,Paediatric presurgical tumour,,,False,1,8,68.459815979003906
Radiologist #8,Presurgical glioma,,,False,0,7,64.430129051208496
Radiologist #8,Postoperative glioma resection,Micro,Single Lesion (Unclassified),False,0,9,27.76063060760498
Radiologist #8,Meningioma,Medium,Irregular/Complex Single,False,1,10,22.952691555023197
